años_de_trabajo,años_jefe_actual,satisfaccion_entorno,satisfaccion_laboral,tiempo_prom_dia,frecuencia_viajes_Non-Travel,frecuencia_viajes_Travel_Frequently,estado_civil_Divorced,estado_civil_Single,numero_capacitaciones_2
26.0,12,2.0,4.0,6.8247,0,1,1,0,0
34.0,9,3.0,3.0,5.7697,0,0,0,0,0
23.0,10,2.0,4.0,8.5688,0,0,1,0,1
5.0,4,1.0,3.0,6.4921,0,0,0,1,1
3.0,0,3.0,1.0,6.2208,0,0,1,0,1
4.0,3,2.0,3.0,8.2636,1,0,0,0,0
10.0,8,3.0,3.0,5.8281,0,0,0,0,0
6.0,4,2.0,1.0,6.2504,0,0,0,0,0
5.0,2,3.0,1.0,6.2227,0,0,1,0,0
18.0,2,2.0,3.0,7.609,0,1,0,1,1
10.0,7,4.0,1.0,6.5877,0,1,0,0,1
1.0,1,4.0,3.0,8.3338,0,0,0,1,1
22.0,11,3.0,2.0,7.2278,0,1,0,0,1
23.0,7,4.0,1.0,6.6454,0,0,0,0,1
6.0,2,4.0,2.0,5.9806,1,0,1,0,1
3.0,2,3.0,3.0,10.1269,0,1,1,0,1
26.0,0,3.0,4.0,8.9304,0,0,0,0,1
24.0,0,1.0,4.0,6.1249,0,0,0,0,0
12.0,9,3.0,2.0,7.193,0,0,0,0,1
2.0,2,3.0,1.0,7.7652,0,0,0,1,0
5.0,0,1.0,1.0,6.9353,0,1,0,0,0
17.0,9,4.0,3.0,7.5189,0,0,0,0,0
6.0,2,3.0,3.0,7.2765,0,0,1,0,1
7.0,3,4.0,4.0,6.8556,0,0,0,0,1
9.0,7,3.0,4.0,7.0231,0,0,1,0,0
5.0,0,3.0,3.0,5.8998,0,0,0,0,0
9.0,7,4.0,1.0,9.4241,0,0,0,1,0
8.0,0,4.0,4.0,7.0043,0,1,0,1,0
12.0,4,2.0,4.0,6.4374,0,0,0,0,0
37.0,7,1.0,2.0,7.1604,0,0,0,1,0
10.0,7,2.0,2.0,9.8169,0,0,0,1,0
6.0,4,3.0,2.0,7.3316,0,1,0,1,0
18.0,10,4.0,1.0,6.8487,0,0,0,1,1
8.0,5,3.0,1.0,5.9439,0,0,0,0,1
6.0,1,3.0,1.0,6.3417,0,0,0,1,0
32.0,3,3.0,3.0,6.3748,0,0,0,0,1
10.0,8,2.0,4.0,7.0527,0,0,0,0,1
17.0,3,3.0,1.0,7.4115,0,0,0,0,0
12.0,2,4.0,4.0,7.0111,0,1,0,0,0
12.0,8,1.0,4.0,6.9897,0,1,0,1,1
17.0,8,4.0,2.0,6.1853,0,1,0,0,1
26.0,8,4.0,2.0,6.3927,0,0,0,0,1
10.0,7,2.0,1.0,6.1359,0,0,0,0,1
12.0,3,3.0,4.0,5.8148,0,0,0,1,0
11.0,0,3.0,4.0,9.5605,0,0,0,1,1
4.0,0,1.0,3.0,7.2925,0,0,0,1,0
14.0,7,3.0,3.0,6.761,0,0,0,0,1
1.0,0,3.0,3.0,5.6297,1,0,1,0,1
18.0,3,1.0,4.0,6.9301,0,1,0,1,1
14.0,11,3.0,4.0,7.4035,0,0,0,1,0
21.0,2,4.0,3.0,10.1938,0,0,0,1,0
11.0,0,1.0,1.0,7.5801,0,0,0,1,0
21.0,5,1.0,4.0,6.8335,0,1,1,0,1
16.0,8,4.0,2.0,7.46,0,0,0,0,0
6.0,2,3.0,2.0,8.7228,0,1,0,0,1
10.0,8,2.0,3.0,7.6656,0,0,0,1,0
20.0,4,1.0,4.0,7.5029,0,0,1,0,1
5.0,3,3.0,1.0,7.3449,0,0,0,0,1
8.0,6,3.0,1.0,6.5157,0,0,0,1,0
8.0,1,4.0,2.0,6.6361,0,1,1,0,1
1.0,0,4.0,2.0,6.8871,0,0,0,1,1
6.0,3,3.0,3.0,9.6531,0,0,0,1,1
19.0,11,4.0,1.0,7.507,0,0,1,0,1
9.0,1,2.0,4.0,6.9143,0,1,0,1,0
3.0,2,3.0,4.0,7.0076,0,1,0,0,0
10.0,7,1.0,3.0,6.3483,0,1,0,0,1
9.0,7,3.0,4.0,7.8951,0,1,0,1,1
4.0,2,1.0,3.0,7.3572,0,0,0,0,0
8.0,2,3.0,4.0,7.9786,0,0,1,0,1
8.0,3,4.0,2.0,6.3541,0,0,1,0,0
16.0,10,4.0,4.0,5.7196,1,0,0,1,1
9.0,1,2.0,3.0,5.5801,0,0,0,1,1
8.0,2,4.0,4.0,8.2287,1,0,1,0,0
16.0,8,4.0,2.0,7.7874,0,0,0,0,0
6.0,2,2.0,4.0,9.4278,0,0,0,0,0
24.0,17,1.0,4.0,6.7813,0,0,0,0,0
23.0,2,4.0,4.0,7.1776,0,0,1,0,1
29.0,17,1.0,3.0,5.8375,0,0,0,0,0
4.0,2,3.0,4.0,6.6361,0,0,0,0,1
19.0,4,2.0,4.0,5.6187,0,0,0,0,1
15.0,11,4.0,1.0,6.9399,0,0,0,0,0
4.0,2,4.0,3.0,5.8604,0,0,0,1,0
11.0,0,3.0,4.0,10.0269,0,0,0,1,1
12.0,4,3.0,4.0,10.2751,0,0,1,0,0
5.0,4,2.0,3.0,5.671,1,0,0,0,1
9.0,7,4.0,3.0,6.5676,0,1,0,1,0
1.0,0,3.0,4.0,7.7514,0,0,0,1,1
10.0,7,4.0,3.0,7.6998,0,1,0,1,0
11.0,0,3.0,4.0,9.6101,0,0,0,1,1
20.0,10,4.0,3.0,6.2812,0,0,0,1,1
5.0,2,4.0,4.0,6.521,0,0,0,1,0
9.0,2,4.0,3.0,7.274,0,0,0,0,1
8.0,2,3.0,3.0,5.8876,0,0,0,1,0
2.0,2,4.0,4.0,7.6761,0,1,0,0,1
10.0,2,2.0,4.0,10.7235,0,0,0,0,1
8.0,7,1.0,4.0,7.34,0,0,0,0,0
6.0,3,1.0,1.0,6.9428,0,0,0,0,0
8.0,2,4.0,1.0,7.1008,0,0,1,0,0
11.0,0,1.0,1.0,8.1543,0,0,0,1,0
15.0,11,4.0,4.0,7.4775,1,0,1,0,0
8.0,4,4.0,4.0,7.404,0,0,0,1,0
1.0,0,3.0,1.0,6.9276,0,0,0,1,1
4.0,2,3.0,2.0,10.4581,0,0,0,1,1
16.0,8,4.0,2.0,6.7341,0,0,0,0,0
8.0,3,3.0,3.0,9.8483,0,0,0,0,0
7.0,0,4.0,3.0,8.4185,0,0,0,1,1
7.0,2,3.0,1.0,6.3708,0,0,0,0,0
26.0,8,4.0,2.0,6.5962,0,0,0,0,1
9.0,7,4.0,2.0,6.5093,0,0,0,1,1
18.0,7,3.0,3.0,7.4623,0,0,1,0,1
22.0,0,2.0,1.0,6.8042,0,0,0,0,0
17.0,2,3.0,1.0,7.1081,0,0,0,0,0
23.0,17,4.0,4.0,5.8948,0,0,0,1,0
25.0,10,3.0,3.0,6.2509,0,1,0,0,0
17.0,8,3.0,3.0,5.8602,0,0,1,0,0
9.0,8,1.0,4.0,7.4573,0,0,0,0,1
22.0,16,1.0,3.0,6.5855,0,0,1,0,0
4.0,2,3.0,3.0,6.0168,0,1,0,1,1
13.0,8,3.0,3.0,5.6218,1,0,0,0,0
4.0,3,3.0,1.0,9.7342,1,0,1,0,0
5.0,0,2.0,2.0,6.6296,0,1,0,0,0
24.0,1,4.0,4.0,5.8524,0,0,0,1,0
7.0,0,1.0,4.0,7.3496,0,0,1,0,0
9.0,0,4.0,3.0,5.9082,0,0,1,0,1
4.0,0,2.0,1.0,8.2344,0,1,0,1,0
3.0,2,4.0,3.0,7.5958,0,0,0,0,1
16.0,0,4.0,1.0,6.6122,1,0,1,0,0
2.0,2,4.0,2.0,6.4077,0,1,1,0,0
8.0,4,1.0,4.0,9.6266,0,0,0,0,0
22.0,1,2.0,1.0,7.398,0,0,0,1,0
15.0,7,2.0,3.0,8.2159,0,0,0,0,1
31.0,7,1.0,4.0,7.6113,0,0,0,0,0
10.0,7,2.0,1.0,6.0662,0,0,0,0,1
13.0,7,4.0,4.0,8.1278,0,1,0,1,0
5.0,4,3.0,3.0,6.3408,0,0,0,0,0
5.0,0,1.0,1.0,7.0392,1,0,1,0,1
0.0,0,4.0,4.0,6.6963,1,0,0,0,1
11.0,2,2.0,1.0,10.3488,0,1,1,0,0
11.0,2,4.0,1.0,6.6913,0,0,0,1,0
16.0,8,4.0,2.0,7.6908,1,0,1,0,0
6.0,5,3.0,4.0,7.1171,0,0,0,1,1
2.0,2,1.0,3.0,7.4337,0,0,0,1,1
5.0,2,3.0,1.0,6.2966,0,0,1,0,0
16.0,0,1.0,4.0,6.6479,1,0,1,0,0
22.0,8,1.0,4.0,5.6598,1,0,0,0,0
20.0,3,1.0,1.0,6.5155,0,1,0,1,1
1.0,0,1.0,4.0,7.4298,0,0,0,1,1
15.0,7,2.0,3.0,8.2366,0,0,0,0,1
8.0,3,1.0,3.0,9.6396,0,1,0,1,1
17.0,2,1.0,4.0,7.4139,0,0,0,0,0
9.0,1,4.0,3.0,6.6027,0,0,1,0,1
6.0,2,4.0,3.0,8.6568,0,0,0,1,0
23.0,7,4.0,1.0,6.5622,0,0,0,0,1
15.0,7,3.0,1.0,8.3449,0,0,0,0,0
8.0,4,4.0,4.0,5.6878,0,0,1,0,0
31.0,7,1.0,4.0,7.6592,0,0,0,0,0
20.0,6,2.0,3.0,6.2121,0,0,0,0,0
8.0,3,3.0,3.0,9.9378,0,0,0,0,0
31.0,0,3.0,4.0,7.1296,0,1,0,0,1
0.0,0,2.0,2.0,8.9337,0,1,0,1,0
6.0,2,3.0,2.0,7.8644,0,0,0,0,1
25.0,9,1.0,2.0,6.9987,0,0,1,0,1
14.0,8,1.0,3.0,7.1691,0,1,0,1,0
6.0,0,2.0,1.0,8.6752,0,0,0,0,1
9.0,7,3.0,4.0,8.2361,0,0,0,0,0
7.0,7,4.0,3.0,5.6656,0,1,0,1,0
11.0,0,4.0,3.0,8.4679,0,0,0,0,1
10.0,0,1.0,2.0,6.394,0,0,0,0,1
11.0,10,4.0,1.0,6.5199,0,0,0,0,0
8.0,2,2.0,2.0,6.8915,0,0,0,1,0
19.0,2,4.0,3.0,9.5886,0,0,0,1,0
14.0,9,4.0,1.0,7.1905,0,1,0,1,1
17.0,12,1.0,1.0,10.2805,0,1,0,1,0
6.0,2,1.0,3.0,7.4844,0,0,0,0,0
10.0,7,1.0,4.0,6.9579,0,0,0,1,1
8.0,1,4.0,3.0,5.5885,0,0,0,1,1
6.0,4,4.0,4.0,8.3509,0,1,1,0,0
3.0,2,2.0,2.0,6.7428,0,0,0,0,0
3.0,0,4.0,2.0,7.8044,0,1,1,0,1
15.0,7,2.0,3.0,10.0898,1,0,0,0,0
18.0,0,3.0,3.0,5.5087,0,0,0,0,1
7.0,2,3.0,1.0,6.1006,0,0,0,0,0
22.0,10,4.0,3.0,5.8952,0,0,0,0,1
15.0,7,4.0,3.0,7.9239,1,0,1,0,0
7.0,7,4.0,1.0,5.6923,0,0,1,0,0
1.0,0,3.0,1.0,7.5908,0,0,0,0,1
5.0,3,3.0,1.0,10.1588,0,0,0,0,1
5.0,0,1.0,4.0,6.5213,0,1,1,0,1
9.0,5,2.0,1.0,7.1387,0,0,0,1,0
15.0,12,2.0,3.0,5.7785,1,0,0,0,1
34.0,16,3.0,1.0,5.4657,0,0,0,0,1
26.0,8,4.0,4.0,6.334,0,0,0,0,0
10.0,7,4.0,3.0,8.5905,0,1,1,0,0
6.0,2,2.0,4.0,9.1974,0,0,0,0,0
6.0,2,4.0,3.0,5.6409,0,0,0,0,0
8.0,7,1.0,2.0,7.2239,0,1,0,1,0
9.0,8,4.0,1.0,8.462,1,0,0,0,0
1.0,0,3.0,4.0,9.7207,0,1,0,0,0
3.0,2,2.0,2.0,5.7202,0,0,0,0,0
6.0,4,2.0,3.0,7.216,0,0,0,1,1
22.0,0,2.0,2.0,9.0163,1,0,0,1,1
10.0,7,2.0,1.0,5.9643,0,0,0,0,1
10.0,9,3.0,4.0,8.143,0,0,0,0,0
19.0,9,3.0,2.0,7.6703,1,0,0,1,0
9.0,3,3.0,4.0,7.3336,0,0,1,0,1
17.0,3,3.0,4.0,7.4161,0,1,0,0,1
8.0,7,4.0,3.0,5.854,0,1,0,0,1
2.0,2,3.0,4.0,6.1356,0,0,0,0,1
13.0,7,3.0,1.0,10.3813,0,0,1,0,1
25.0,2,4.0,1.0,9.7362,0,0,0,0,0
11.0,6,4.0,3.0,7.1419,0,0,0,0,0
4.0,2,4.0,3.0,5.6043,0,0,0,0,0
12.0,3,4.0,4.0,10.6462,0,1,1,0,1
8.0,7,2.0,2.0,5.5216,0,0,0,0,1
9.0,5,3.0,2.0,7.5945,0,1,0,0,0
6.0,1,4.0,3.0,10.6999,0,0,0,0,0
9.0,8,2.0,3.0,6.4665,0,0,0,0,0
5.0,3,4.0,3.0,9.4513,0,0,1,0,0
7.0,2,3.0,4.0,10.2427,0,0,0,0,0
10.0,2,4.0,3.0,9.1407,0,0,0,0,0
10.0,7,3.0,4.0,7.1157,0,1,0,0,0
10.0,8,2.0,4.0,6.7998,0,0,0,0,1
14.0,13,2.0,2.0,7.2241,0,0,0,0,0
18.0,2,4.0,1.0,8.194,0,0,1,0,1
6.0,0,2.0,4.0,9.4175,0,0,0,0,1
8.0,5,3.0,1.0,5.5526,0,0,0,0,1
7.0,2,3.0,4.0,9.8632,0,0,0,0,0
22.0,4,4.0,2.0,6.7572,0,0,0,1,0
1.0,0,3.0,3.0,6.1832,1,0,0,0,1
9.0,3,1.0,3.0,7.294,0,0,0,0,1
2.0,2,4.0,4.0,7.6978,0,1,0,0,1
4.0,2,3.0,2.0,6.9503,0,0,0,0,1
3.0,2,3.0,4.0,8.3268,0,0,1,0,0
17.0,3,3.0,4.0,7.5427,0,1,0,0,1
7.0,7,3.0,4.0,10.0926,0,1,0,0,0
15.0,9,3.0,3.0,5.8394,1,0,0,0,0
31.0,2,3.0,1.0,5.5684,1,0,0,1,1
12.0,7,1.0,4.0,5.7288,0,0,0,1,0
8.0,5,4.0,4.0,6.3462,0,0,0,1,0
16.0,0,3.0,4.0,9.9447,0,1,0,0,1
20.0,9,3.0,3.0,6.7301,0,0,0,0,0
10.0,6,3.0,2.0,7.108,0,0,0,0,1
15.0,10,1.0,4.0,5.6907,0,0,0,0,0
21.0,5,3.0,1.0,8.55,0,1,0,0,0
1.0,0,3.0,1.0,6.9927,0,0,0,1,1
6.0,2,3.0,2.0,8.6933,0,1,0,0,1
5.0,3,1.0,2.0,7.6581,0,0,0,0,0
1.0,0,1.0,2.0,6.2932,0,1,0,0,1
6.0,4,3.0,3.0,5.8281,1,0,0,0,1
1.0,0,3.0,4.0,9.5228,0,0,0,0,0
2.0,0,3.0,3.0,5.72,0,0,0,0,0
9.0,7,3.0,1.0,6.1646,0,0,0,0,0
7.0,2,4.0,4.0,6.7272,0,1,0,0,0
10.0,0,2.0,3.0,6.0383,0,0,0,0,0
15.0,7,3.0,4.0,9.8995,0,0,0,0,0
16.0,1,3.0,3.0,9.2519,0,0,1,0,0
10.0,2,4.0,1.0,8.3169,0,0,0,1,0
20.0,10,4.0,3.0,6.3526,0,0,0,1,1
12.0,0,3.0,4.0,9.2272,0,0,0,1,0
6.0,3,4.0,1.0,9.2274,0,0,1,0,0
10.0,0,3.0,3.0,9.0256,0,0,0,1,1
26.0,1,4.0,4.0,8.4667,0,0,0,0,1
4.0,2,1.0,3.0,6.3636,0,0,1,0,0
3.0,2,3.0,3.0,10.2475,0,1,1,0,1
0.0,0,2.0,2.0,9.0296,0,1,0,1,0
16.0,9,2.0,1.0,5.7989,0,1,1,0,0
7.0,2,3.0,1.0,6.9777,0,0,0,0,0
15.0,10,1.0,4.0,5.8666,0,0,0,0,0
4.0,2,3.0,3.0,10.3347,0,0,0,0,1
15.0,7,4.0,1.0,8.9698,0,0,0,0,1
11.0,8,4.0,4.0,7.0168,0,0,0,1,1
12.0,7,4.0,2.0,8.6702,0,0,0,0,1
10.0,4,3.0,3.0,7.2574,0,0,0,0,0
28.0,6,1.0,2.0,5.4976,0,0,1,0,1
18.0,0,2.0,2.0,7.7579,0,0,0,1,0
10.0,7,4.0,3.0,6.445,0,0,0,0,0
4.0,2,4.0,2.0,6.7341,0,0,0,0,0
12.0,0,4.0,3.0,9.4551,0,0,0,0,0
12.0,2,2.0,2.0,6.5568,0,0,0,0,1
7.0,3,2.0,2.0,5.8755,0,0,0,0,1
1.0,0,1.0,4.0,6.6109,0,0,0,0,0
4.0,1,3.0,4.0,8.018,0,0,0,1,1
11.0,2,3.0,4.0,6.9947,0,0,0,1,0
25.0,10,3.0,3.0,6.4594,0,1,0,0,0
6.0,4,4.0,4.0,5.8272,0,0,1,0,0
14.0,7,4.0,4.0,6.5152,0,0,0,0,0
6.0,4,2.0,3.0,7.4641,0,0,0,1,1
10.0,9,1.0,1.0,7.129,1,0,0,1,1
5.0,3,4.0,1.0,6.7104,0,1,0,0,1
15.0,2,3.0,1.0,6.7188,0,0,1,0,0
7.0,2,4.0,2.0,7.5855,0,1,0,0,0
0.0,0,2.0,4.0,7.9561,0,1,0,1,1
13.0,7,4.0,3.0,6.7711,0,0,1,0,1
23.0,8,2.0,3.0,5.7654,0,0,0,0,1
1.0,0,1.0,1.0,5.7977,0,0,0,1,1
10.0,6,3.0,1.0,6.6695,0,0,0,1,0
7.0,1,3.0,3.0,10.2807,0,0,0,0,0
5.0,1,3.0,4.0,7.4556,0,0,0,1,0
21.0,14,1.0,3.0,6.1247,0,0,0,0,0
10.0,5,1.0,1.0,7.2788,1,0,0,0,0
10.0,4,3.0,1.0,8.5502,0,0,0,1,1
2.0,1,3.0,4.0,7.5518,0,0,0,1,0
9.0,2,1.0,1.0,6.8922,0,1,0,0,1
10.0,7,1.0,2.0,7.8746,0,0,0,1,0
6.0,1,3.0,2.0,8.5227,0,0,0,0,1
13.0,0,3.0,3.0,7.3312,0,0,0,0,0
2.0,2,3.0,3.0,10.3288,0,0,0,1,0
9.0,7,4.0,1.0,6.7745,0,1,1,0,1
13.0,2,4.0,2.0,6.9942,0,0,1,0,1
16.0,7,3.0,2.0,5.7068,1,0,0,0,0
10.0,7,1.0,1.0,9.6246,0,1,0,1,0
4.0,2,4.0,2.0,6.641,0,1,0,0,1
6.0,3,3.0,4.0,7.8471,1,0,0,1,1
10.0,0,1.0,3.0,6.5719,0,1,0,1,0
17.0,15,4.0,3.0,8.3986,0,0,0,0,1
1.0,1,3.0,4.0,6.8501,0,0,0,0,0
4.0,2,3.0,4.0,6.8447,0,0,1,0,1
7.0,2,3.0,3.0,9.7575,0,1,1,0,0
5.0,4,4.0,2.0,5.8166,0,0,1,0,1
14.0,8,4.0,3.0,6.3276,0,0,0,0,0
12.0,5,4.0,2.0,7.0953,0,0,0,0,0
3.0,2,1.0,4.0,5.7969,0,0,1,0,1
6.0,4,3.0,3.0,5.8496,1,0,0,0,1
9.0,2,4.0,2.0,6.022,0,0,0,1,1
20.0,15,2.0,2.0,6.6515,0,0,1,0,0
30.0,2,3.0,4.0,6.7882,1,0,0,0,0
28.0,2,4.0,1.0,6.0795,0,0,1,0,0
12.0,7,2.0,3.0,10.1201,0,0,0,0,0
1.0,0,2.0,2.0,6.9481,0,0,0,1,0
1.0,0,1.0,4.0,7.1241,0,0,0,1,1
10.0,2,2.0,2.0,6.6071,0,0,1,0,0
1.0,0,3.0,2.0,8.2368,0,0,0,0,0
10.0,4,1.0,4.0,7.3656,0,0,0,0,1
36.0,7,4.0,2.0,7.4582,0,0,0,1,0
36.0,7,2.0,3.0,7.1335,0,0,0,0,0
19.0,2,4.0,3.0,10.1754,0,0,0,1,0
8.0,5,2.0,4.0,8.0691,0,0,0,1,1
16.0,2,2.0,1.0,10.3232,0,0,1,0,0
4.0,0,3.0,4.0,6.6952,0,1,0,0,1
4.0,2,1.0,3.0,7.4921,0,0,0,0,0
10.0,7,4.0,3.0,6.5457,0,0,0,1,0
5.0,3,1.0,3.0,7.585,0,1,1,0,0
21.0,10,2.0,3.0,5.9736,1,0,1,0,0
12.0,2,4.0,4.0,7.1287,0,1,0,0,0
8.0,2,1.0,3.0,6.9482,0,0,0,1,0
29.0,0,4.0,4.0,9.6449,0,0,0,0,0
21.0,7,4.0,1.0,7.0276,0,1,1,0,0
22.0,1,2.0,1.0,7.6284,0,0,0,1,0
8.0,7,2.0,2.0,7.3767,0,0,0,0,0
7.0,7,4.0,2.0,8.2191,0,0,1,0,0
8.0,4,4.0,1.0,7.875,0,0,0,1,0
18.0,3,1.0,3.0,6.5592,0,1,0,0,0
14.0,8,1.0,4.0,8.6236,0,1,0,1,1
4.0,2,4.0,2.0,10.2182,0,0,0,0,1
2.0,0,4.0,3.0,8.7883,0,0,0,0,1
35.0,4,1.0,4.0,10.3302,0,0,0,0,0
10.0,5,4.0,4.0,7.7274,0,0,0,0,0
10.0,5,1.0,1.0,7.4007,1,0,0,0,0
10.0,9,1.0,2.0,10.4468,0,0,1,0,1
8.0,0,2.0,2.0,5.6613,0,0,0,0,0
15.0,12,4.0,1.0,6.3814,0,0,0,1,0
8.0,2,2.0,4.0,7.1583,0,1,0,0,1
14.0,7,4.0,3.0,7.129,0,0,1,0,1
6.0,2,2.0,4.0,5.9278,0,0,0,1,0
6.0,3,1.0,4.0,8.3388,0,1,0,1,0
20.0,11,2.0,3.0,7.4123,0,0,0,0,0
10.0,7,4.0,3.0,7.8873,0,1,0,1,0
7.0,4,4.0,4.0,6.2941,0,1,0,0,1
4.0,2,1.0,4.0,7.035,0,0,0,0,0
24.0,14,1.0,3.0,7.0066,0,0,0,0,0
7.0,2,4.0,4.0,6.5238,0,1,0,0,0
1.0,0,2.0,3.0,5.979,1,0,1,0,0
6.0,3,2.0,3.0,6.7938,0,0,0,0,0
28.0,7,3.0,2.0,10.2758,0,0,0,0,0
6.0,3,3.0,3.0,5.6603,0,0,1,0,1
36.0,7,4.0,2.0,7.3154,0,0,0,1,0
30.0,2,3.0,4.0,8.5011,0,0,0,1,0
9.0,2,3.0,4.0,6.4602,1,0,1,0,0
8.0,4,4.0,4.0,10.1779,0,0,0,1,0
14.0,4,3.0,2.0,5.8985,0,0,0,0,0
7.0,7,1.0,3.0,6.9662,0,0,1,0,1
23.0,11,4.0,4.0,10.2468,0,0,0,0,1
6.0,0,3.0,3.0,6.8366,1,0,1,0,0
8.0,2,3.0,3.0,6.1601,0,0,1,0,0
18.0,7,1.0,3.0,8.127,0,0,0,0,1
6.0,2,4.0,4.0,6.2557,0,1,0,1,0
1.0,0,4.0,2.0,6.8586,0,0,0,1,0
14.0,2,1.0,4.0,8.5188,0,1,0,0,1
3.0,2,1.0,2.0,7.6264,0,1,0,1,0
28.0,7,1.0,2.0,9.5374,0,1,0,0,0
11.0,8,3.0,4.0,7.4341,0,0,0,0,1
1.0,0,4.0,3.0,6.1841,0,0,1,0,1
10.0,9,1.0,2.0,7.9433,1,0,0,1,0
10.0,9,4.0,4.0,5.9846,0,1,0,1,1
10.0,1,2.0,4.0,8.8112,0,0,0,0,1
8.0,2,3.0,3.0,8.2538,0,0,1,0,0
8.0,7,2.0,4.0,6.9634,0,1,0,1,0
10.0,3,3.0,3.0,6.2358,1,0,0,0,1
10.0,0,4.0,4.0,6.5996,0,0,0,0,1
17.0,0,2.0,1.0,7.899,0,0,0,0,0
15.0,13,2.0,4.0,7.6756,0,0,0,0,0
8.0,3,2.0,1.0,7.4551,0,0,0,1,1
1.0,1,1.0,4.0,9.3561,0,0,0,1,0
13.0,2,2.0,2.0,10.1872,0,0,1,0,0
9.0,4,1.0,4.0,8.4983,1,0,0,1,0
9.0,4,4.0,4.0,6.1759,0,1,0,1,0
29.0,3,4.0,2.0,7.1916,0,0,0,1,0
21.0,10,2.0,1.0,5.8692,0,0,0,1,0
20.0,2,1.0,3.0,6.5659,0,0,0,0,1
15.0,10,3.0,2.0,6.5501,0,1,1,0,0
12.0,7,2.0,3.0,10.3394,0,0,0,0,0
10.0,8,3.0,3.0,5.6182,0,1,0,1,0
21.0,10,3.0,1.0,10.5556,0,0,0,0,0
5.0,0,2.0,4.0,6.8169,0,0,0,0,1
1.0,0,4.0,1.0,7.2879,0,0,1,0,0
12.0,8,3.0,3.0,7.6005,1,0,0,1,1
9.0,2,2.0,2.0,6.4486,0,0,0,1,1
8.0,5,4.0,4.0,6.6432,0,0,0,1,0
4.0,2,2.0,2.0,9.9576,0,0,0,1,0
5.0,3,4.0,4.0,8.5924,0,0,0,1,0
20.0,13,2.0,2.0,6.656,0,1,1,0,1
3.0,2,3.0,2.0,10.6759,0,0,0,1,0
6.0,3,1.0,1.0,7.1165,0,0,0,0,0
11.0,0,1.0,1.0,7.9394,0,0,0,1,0
30.0,1,3.0,4.0,6.6775,0,0,0,0,0
10.0,7,4.0,1.0,7.3608,0,0,0,1,0
1.0,0,4.0,3.0,10.2006,0,0,0,1,0
1.0,0,2.0,3.0,5.8566,1,0,1,0,0
13.0,8,2.0,3.0,7.2814,0,0,0,0,0
17.0,0,3.0,1.0,5.9671,0,0,1,0,0
3.0,2,3.0,3.0,10.5082,0,1,1,0,1
14.0,8,3.0,3.0,7.8324,0,0,0,0,1
19.0,2,1.0,3.0,7.7883,0,0,0,1,0
6.0,2,1.0,3.0,6.7746,0,0,0,0,1
10.0,8,2.0,3.0,5.9818,0,0,0,0,0
37.0,13,4.0,1.0,8.997,0,0,0,1,1
8.0,7,3.0,4.0,5.8586,0,1,0,0,0
9.0,2,2.0,1.0,6.3396,0,0,1,0,1
10.0,4,3.0,1.0,6.9909,0,0,0,0,1
15.0,0,4.0,1.0,7.0393,0,0,0,1,0
2.0,2,3.0,4.0,6.189,0,0,0,1,1
19.0,7,4.0,3.0,9.6071,0,1,0,0,0
20.0,0,2.0,3.0,7.1642,0,0,0,0,1
24.0,9,4.0,4.0,7.6182,0,1,0,0,0
4.0,2,4.0,2.0,7.8475,0,1,0,0,1
4.0,2,3.0,1.0,8.656,0,0,0,0,0
21.0,9,4.0,3.0,5.8823,0,0,0,0,1
5.0,4,4.0,3.0,9.3414,0,0,0,1,0
6.0,1,3.0,1.0,6.3879,0,0,0,1,0
6.0,2,1.0,1.0,6.644,0,0,0,0,0
36.0,15,3.0,2.0,5.7618,0,0,0,1,0
17.0,2,1.0,4.0,7.6603,0,0,0,0,0
9.0,3,3.0,1.0,7.5398,0,0,1,0,0
1.0,0,4.0,4.0,8.0749,0,1,0,0,0
6.0,2,1.0,1.0,7.7716,0,0,0,1,0
1.0,0,4.0,4.0,10.2492,0,0,1,0,1
12.0,4,4.0,4.0,5.9759,0,0,1,0,0
19.0,13,4.0,3.0,5.9004,1,0,0,0,0
7.0,3,2.0,3.0,10.2462,0,0,0,0,1
34.0,0,4.0,2.0,9.2751,1,0,1,0,0
6.0,3,4.0,1.0,6.7492,0,0,0,0,0
2.0,2,1.0,3.0,7.3081,0,1,0,1,1
8.0,3,2.0,1.0,7.6612,0,0,0,1,1
10.0,7,4.0,1.0,6.602,0,1,0,0,1
11.0,2,2.0,4.0,7.5202,0,0,0,0,1
2.0,2,4.0,2.0,6.8636,0,0,1,0,0
9.0,2,3.0,3.0,7.673,0,0,0,0,1
3.0,0,4.0,3.0,6.144,0,0,0,1,0
35.0,4,3.0,2.0,7.9458,0,0,0,0,0
7.0,4,3.0,1.0,6.4741,0,1,0,1,0
10.0,0,3.0,4.0,6.7336,0,0,0,1,0
18.0,1,3.0,2.0,9.7608,0,0,0,1,0
5.0,4,2.0,3.0,7.4436,0,0,0,0,0
10.0,0,4.0,3.0,8.6265,0,0,0,0,1
21.0,1,4.0,3.0,6.3373,0,0,0,0,0
12.0,2,2.0,4.0,7.1227,0,0,0,1,0
15.0,0,1.0,3.0,6.7469,0,0,0,0,1
9.0,2,4.0,1.0,7.0285,1,0,0,0,0
6.0,4,3.0,3.0,6.3318,0,0,0,1,0
13.0,2,1.0,1.0,7.0442,0,1,1,0,0
